Record_Id,U_Name,U_Id,U_Age,U_Gender,U_IsWorking,U_Time,U_Weekday,U_Weekend,P_Name,P_Id,P_Category,P_Channel,P_Genre,P_SubGenre,P_IsCastFamous,P_Weekend,P_Weekday,P_3MonthSeries,P_3YearSeries,P_Time,P_Rating
1210,User114,114,38,Female,1,Night,0,1,Prg1055,1055,LifeStyle,TLC,Cooking,-,0,0,1,0,0,Afternoon,4
1211,User115,115,50,male,1,Afternoon,0,1,Prg1069,1069,Music,zoom,drama,-,1,1,0,0,0,Afternoon,3
1212,User115,115,50,male,1,Afternoon,0,1,Prg1006,1006,Infotainment,Topper,Social,-,0,1,1,1,1,Night,2
1213,User115,115,50,male,1,Afternoon,0,1,Prg1013,1013,Kids,discovery_kids,Film/Telefilm,-,0,1,0,1,0,Night,1
1214,User115,115,50,male,1,Afternoon,0,1,Prg1495,1495,Kids,pogo,Animation,-,1,1,0,0,0,Afternoon,3
1215,User115,115,50,male,1,Afternoon,0,1,Prg1350,1350,Movies,Z_Cinema,Film/Drama,-,1,1,1,1,1,Afternoon,1
1216,User115,115,50,male,1,Afternoon,0,1,Prg1335,1335,Religious,sanskaar,Magazine_programme,-,1,0,1,1,1,Evening,1
1217,User115,115,50,male,1,Afternoon,0,1,Prg1119,1119,LifeStyle,Turbo,health_and_well_being,-,1,0,1,0,0,Morning,3
1218,User115,115,50,male,1,Afternoon,0,1,Prg1418,1418,Kids,pogo,Animation,-,1,0,1,1,1,Evening,4
1219,User115,115,50,male,1,Afternoon,0,1,Prg1180,1180,Sports,Ten_sports,Football,-,0,0,1,1,1,Morning,4
1220,User115,115,50,male,1,Afternoon,0,1,Prg1160,1160,Religious,TTD,Magazine_programme,-,0,0,1,1,0,Evening,3
1221,User115,115,50,male,1,Afternoon,0,1,Prg1030,1030,GEC,Star_World,Game_show,-,1,0,1,1,0,Morning,2
1222,User115,115,50,male,1,Afternoon,0,1,Prg1306,1306,Music,zoom,Telelost,-,0,1,0,1,1,Afternoon,5
1223,User115,115,50,male,1,Afternoon,0,1,Prg1090,1090,Sports,Star_sports,special_feature,-,1,1,0,1,1,Afternoon,3
1224,User115,115,50,male,1,Afternoon,0,1,Prg1002,1002,Kids,discovery_kids,Film/Telefilm,-,1,1,1,1,1,Night,5
1225,User115,115,50,male,1,Afternoon,0,1,Prg1295,1295,Movies,Maa_Movies,Film/Action,-,1,0,1,1,1,Morning,3
1226,User116,116,11,male,0,Night,1,0,Prg1117,1117,LifeStyle,Good_Times,culture,-,0,0,1,1,0,Night,3
1227,User116,116,11,male,0,Night,1,0,Prg1185,1185,Sports,Neo_sports,Golf,-,0,0,1,1,1,Evening,4
1228,User116,116,11,male,0,Night,1,0,Prg1153,1153,Music,B4U,Consumer,-,1,0,1,1,0,Night,3
1229,User116,116,11,male,0,Night,1,0,Prg1441,1441,Movies,Z_Cinema,Film/Action,-,0,1,1,1,1,Morning,5
1230,User116,116,11,male,0,Night,1,0,Prg1444,1444,GEC,Fox_Crime,Reality_show,-,0,1,0,1,1,Morning,5
1231,User116,116,11,male,0,Night,1,0,Prg1424,1424,Kids,nikoledian,Entertainment,-,0,1,1,1,1,Afternoon,5
1232,User116,116,11,male,0,Night,1,0,Prg1390,1390,Music,Zetc,drama,-,1,1,0,1,1,Evening,4
1233,User116,116,11,male,0,Night,1,0,Prg1405,1405,LifeStyle,Turbo,fashion,-,1,0,1,1,1,Afternoon,4
1234,User116,116,11,male,0,Night,1,0,Prg1121,1121,Infotainment,Animal_planet,Factual_entertainment,-,1,0,1,1,0,Afternoon,3
1235,User116,116,11,male,0,Night,1,0,Prg1427,1427,Sports,Star_HD,Golf,-,1,0,1,1,1,Evening,5
1236,User116,116,11,male,0,Night,1,0,Prg1449,1449,Music,Zetc,Request,-,0,0,1,1,1,Afternoon,5
1237,User116,116,11,male,0,Night,1,0,Prg1195,1195,Religious,bhakthi,Magazine_programme,-,0,1,0,1,1,Morning,4
1238,User116,116,11,male,0,Night,1,0,Prg1291,1291,LifeStyle,Travel_XP,Cooking,-,0,0,1,1,0,Night,3
1239,User116,116,11,male,0,Night,1,0,Prg1347,1347,Sports,DD_sports,Golf,-,1,0,1,1,1,Morning,1
1240,User116,116,11,male,0,Night,1,0,Prg1428,1428,Religious,SVBC,Astrology,-,1,1,0,1,1,Morning,5
1241,User117,117,30,Female,1,Afternoon,0,1,Prg1083,1083,News,BBC_NEWS,talk_show,-,0,1,1,1,1,Afternoon,3
1242,User117,117,30,Female,1,Afternoon,0,1,Prg1260,1260,Sports,Star_sports2,martial_Arts,-,1,0,1,1,1,Morning,3
1243,User117,117,30,Female,1,Afternoon,0,1,Prg1017,1017,Religious,bhakthi,chat_show,-,0,0,1,1,0,Morning,3
1244,User117,117,30,Female,1,Afternoon,0,1,Prg1083,1083,News,BBC_NEWS,talk_show,-,0,1,1,1,1,Afternoon,3
1245,User117,117,30,Female,1,Afternoon,0,1,Prg1019,1019,Kids,cartoon_network,Music,-,1,0,1,1,1,Afternoon,5
1246,User117,117,30,Female,1,Afternoon,0,1,Prg1201,1201,Music,zoom,Gameshow,-,1,1,1,0,0,Night,4
1247,User117,117,30,Female,1,Afternoon,0,1,Prg1283,1283,Kids,nikoledian,Entertainment,-,0,1,0,1,1,Night,3
1248,User117,117,30,Female,1,Afternoon,0,1,Prg1135,1135,GEC,Comedy_Central,travel,-,0,1,1,1,0,Evening,3
1249,User117,117,30,Female,1,Afternoon,0,1,Prg1489,1489,GEC,Star_Plus,Action,-,1,0,1,1,0,Night,5
1250,User117,117,30,Female,1,Afternoon,0,1,Prg1338,1338,News,TV5,Technology,-,1,1,0,1,1,Morning,1
1251,User117,117,30,Female,1,Afternoon,0,1,Prg1208,1208,Kids,pogo,Entertainment,-,0,0,1,1,1,Afternoon,4
1252,User117,117,30,Female,1,Afternoon,0,1,Prg1468,1468,Kids,cartoon_network,Music,-,0,0,1,0,0,Morning,5
1253,User117,117,30,Female,1,Afternoon,0,1,Prg1372,1372,Religious,OM,Entertainment,-,1,1,0,1,1,Night,4
1254,User117,117,30,Female,1,Afternoon,0,1,Prg1142,1142,LifeStyle,TLC,health_and_well_being,-,1,0,1,0,0,Morning,2
1255,User117,117,30,Female,1,Afternoon,0,1,Prg1129,1129,GEC,Sony,Game_show,-,1,1,0,1,1,Morning,1
1256,User118,118,21,Female,0,Morning,1,1,Prg1015,1015,LifeStyle,TLC,culture,-,1,1,0,1,1,Night,3
1257,User118,118,21,Female,0,Morning,1,1,Prg1113,1113,Infotainment,Discovery_Channel,Consumer,-,1,0,1,1,0,Afternoon,3
1258,User118,118,21,Female,0,Morning,1,1,Prg1315,1315,News,TV5,health_and_well_being,-,1,1,1,0,0,Afternoon,1
1259,User118,118,21,Female,0,Morning,1,1,Prg1266,1266,Religious,bhakthi,chat_show,-,0,1,1,1,1,Afternoon,3
1260,User118,118,21,Female,0,Morning,1,1,Prg1043,1043,News,India_TV,talk_show,-,0,0,1,1,1,Evening,2
1261,User118,118,21,Female,0,Morning,1,1,Prg1223,1223,Religious,TTD,chat_show,-,1,1,0,1,1,Morning,3
1262,User118,118,21,Female,0,Morning,1,1,Prg1302,1302,Music,Zetc,Gameshow,-,0,1,1,1,1,Night,5
1263,User118,118,21,Female,0,Morning,1,1,Prg1115,1115,LifeStyle,TLC,health_and_well_being,-,1,1,1,0,0,Night,3
1264,User118,118,21,Female,0,Morning,1,1,Prg1390,1390,Music,Zetc,drama,-,1,1,0,1,1,Evening,4
1265,User118,118,21,Female,0,Morning,1,1,Prg1297,1297,Movies,Sony_Max,Film/Drama,-,1,0,1,1,1,Morning,3
1266,User118,118,21,Female,0,Morning,1,1,Prg1235,1235,Kids,hungama,Entertainment,-,0,0,1,0,0,Evening,3
1267,User118,118,21,Female,0,Morning,1,1,Prg1197,1197,Movies,Sony_pix,Film/Horror,-,1,1,0,1,1,Evening,4
1268,User118,118,21,Female,0,Morning,1,1,Prg1036,1036,Movies,Maa_Movies,Film/Sci-Fi,-,1,1,1,1,1,Night,2
1269,User118,118,21,Female,0,Morning,1,1,Prg1083,1083,News,BBC_NEWS,talk_show,-,0,1,1,1,1,Afternoon,3
1270,User118,118,21,Female,0,Morning,1,1,Prg1452,1452,Kids,discovery_kids,Music,-,0,0,1,1,1,Night,5
1271,User119,119,28,Female,0,Afternoon,0,1,Prg1151,1151,News,TV9,Headlines,-,0,0,1,1,1,Night,3
1272,User119,119,28,Female,0,Afternoon,0,1,Prg1229,1229,Infotainment,National_Geographic_Channel,Space,-,0,0,1,1,1,Evening,3
1273,User119,119,28,Female,0,Afternoon,0,1,Prg1176,1176,Movies,Sony_pix,Film/Comedy,-,0,0,1,1,0,Afternoon,4
1274,User119,119,28,Female,0,Afternoon,0,1,Prg1200,1200,News,India_TV,Headlines,-,1,0,1,1,0,Evening,4
1275,User119,119,28,Female,0,Afternoon,0,1,Prg1129,1129,GEC,Sony,Game_show,-,1,1,0,1,1,Morning,2
1276,User119,119,28,Female,0,Afternoon,0,1,Prg1078,1078,Sports,DD_sports,Racing,-,1,0,1,1,1,Afternoon,3
1277,User119,119,28,Female,0,Afternoon,0,1,Prg1197,1197,Movies,Sony_pix,Film/Horror,-,1,1,0,1,1,Evening,4
1278,User119,119,28,Female,0,Afternoon,0,1,Prg1441,1441,Movies,Z_Cinema,Film/Action,-,0,1,1,1,1,Morning,5
1279,User119,119,28,Female,0,Afternoon,0,1,Prg1295,1295,Movies,Maa_Movies,Film/Action,-,1,0,1,1,1,Morning,3
1280,User119,119,28,Female,0,Afternoon,0,1,Prg1130,1130,GEC,Comedy_Central,Game_show,-,1,0,1,0,0,Night,4
1281,User119,119,28,Female,0,Afternoon,0,1,Prg1452,1452,Kids,discovery_kids,Music,-,0,0,1,1,1,Night,5
1282,User119,119,28,Female,0,Afternoon,0,1,Prg1230,1230,Kids,discovery_kids,Film/Telefilm,-,0,1,0,1,1,Evening,3
1283,User119,119,28,Female,0,Afternoon,0,1,Prg1178,1178,Sports,Sony_six,special_feature,-,0,0,1,1,0,Night,4
1284,User119,119,28,Female,0,Afternoon,0,1,Prg1434,1434,Kids,pogo,Music,-,1,1,0,0,0,Night,5
1285,User119,119,28,Female,0,Afternoon,0,1,Prg1419,1419,Kids,cartoon_network,Film/Telefilm,-,1,0,1,1,1,Night,4
1286,User120,120,24,Female,0,Evening,0,1,Prg1113,1113,Infotainment,Discovery_Channel,Consumer,-,1,0,1,1,0,Afternoon,3
1287,User120,120,24,Female,0,Evening,0,1,Prg1469,1469,GEC,Star_Plus,Comedy,-,1,0,1,0,0,Evening,5
1288,User120,120,24,Female,0,Evening,0,1,Prg1016,1016,News,N_TV,magazine,-,1,1,1,1,0,Morning,2
1289,User120,120,24,Female,0,Evening,0,1,Prg1049,1049,Infotainment,Animal_planet,Astrology,-,0,0,1,1,1,Afternoon,2
1290,User120,120,24,Female,0,Evening,0,1,Prg1049,1049,Infotainment,Animal_planet,Astrology,-,0,0,1,1,1,Afternoon,2
1291,User120,120,24,Female,0,Evening,0,1,Prg1119,1119,LifeStyle,Turbo,health_and_well_being,-,1,0,1,0,0,Morning,3
1292,User120,120,24,Female,0,Evening,0,1,Prg1093,1093,Kids,discovery_kids,Education,-,0,1,1,1,1,Evening,3
1293,User120,120,24,Female,0,Evening,0,1,Prg1380,1380,News,TV5,talk_show,-,1,0,1,1,1,Evening,4
1294,User120,120,24,Female,0,Evening,0,1,Prg1279,1279,Sports,Star_sports2,special_feature,-,1,1,0,1,1,Afternoon,3
1295,User120,120,24,Female,0,Evening,0,1,Prg1036,1036,Movies,Maa_Movies,Film/Sci-Fi,-,1,1,1,1,1,Night,2
1296,User120,120,24,Female,0,Evening,0,1,Prg1305,1305,Movies,Movies_Now,Film/Sci-Fi,-,1,0,1,1,0,Afternoon,5
1297,User120,120,24,Female,0,Evening,0,1,Prg1462,1462,GEC,Colors,Action,-,0,1,0,1,0,Evening,5
1298,User120,120,24,Female,0,Evening,0,1,Prg1006,1006,Infotainment,Topper,Social,-,0,1,1,1,1,Night,2
1299,User120,120,24,Female,0,Evening,0,1,Prg1238,1238,Religious,Z_salaam,Magazine_programme,-,0,1,1,1,1,Morning,3
1300,User120,120,24,Female,0,Evening,0,1,Prg1166,1166,Infotainment,Care_World,Nature,-,0,0,1,1,1,Night,3
1301,User121,121,25,male,0,Afternoon,0,1,Prg1010,1010,LifeStyle,Travel_XP,culture,-,1,0,1,0,0,Night,2
1302,User121,121,25,male,0,Afternoon,0,1,Prg1007,1007,Religious,Z_salaam,Events/festival,-,0,0,1,1,1,Afternoon,1
1303,User121,121,25,male,0,Afternoon,0,1,Prg1297,1297,Movies,Sony_Max,Film/Drama,-,1,0,1,1,1,Morning,3
1304,User121,121,25,male,0,Afternoon,0,1,Prg1360,1360,Kids,pogo,Education,-,0,1,0,0,0,Evening,1
1305,User121,121,25,male,0,Afternoon,0,1,Prg1262,1262,Movies,Star_Movies,Film/Thriller,-,1,1,1,0,0,Afternoon,3
1306,User121,121,25,male,0,Afternoon,0,1,Prg1351,1351,Music,M_TV,Filmi,-,1,0,1,1,0,Night,1
1307,User121,121,25,male,0,Afternoon,0,1,Prg1454,1454,GEC,Comedy_Central,travel,-,1,0,1,0,0,Afternoon,5
1308,User121,121,25,male,0,Afternoon,0,1,Prg1442,1442,Religious,bhakthi,Events/festival,-,1,1,1,1,0,Evening,5
1309,User121,121,25,male,0,Afternoon,0,1,Prg1473,1473,Religious,bhakthi,Magazine_programme,-,0,0,1,1,1,Night,2
1310,User121,121,25,male,0,Afternoon,0,1,Prg1232,1232,LifeStyle,TLC,culture,-,0,0,1,0,0,Afternoon,3
1311,User121,121,25,male,0,Afternoon,0,1,Prg1003,1003,News,N_TV,Technology,-,0,0,1,0,0,Afternoon,4
1312,User121,121,25,male,0,Afternoon,0,1,Prg1189,1189,Kids,nikoledian,Animation,-,1,0,1,1,1,Afternoon,4
1313,User121,121,25,male,0,Afternoon,0,1,Prg1458,1458,GEC,AXN,Game_show,-,0,1,0,1,1,Morning,5
1314,User121,121,25,male,0,Afternoon,0,1,Prg1147,1147,Infotainment,National_Geographic_Channel,Space,-,0,0,1,1,1,Afternoon,1
1315,User121,121,25,male,0,Afternoon,0,1,Prg1479,1479,Infotainment,TLC,Factual_entertainment,-,0,1,1,1,1,Morning,5
1316,User122,122,12,Female,0,Afternoon,0,1,Prg1232,1232,LifeStyle,TLC,culture,-,0,0,1,0,0,Afternoon,3
1317,User122,122,12,Female,0,Afternoon,0,1,Prg1404,1404,Infotainment,Topper,Space,-,1,0,1,1,0,Morning,4
1318,User122,122,12,Female,0,Afternoon,0,1,Prg1078,1078,Sports,DD_sports,Racing,-,1,0,1,1,1,Afternoon,3
1319,User122,122,12,Female,0,Afternoon,0,1,Prg1311,1311,Kids,hungama,Music,-,0,0,1,1,1,Afternoon,5
1320,User122,122,12,Female,0,Afternoon,0,1,Prg1381,1381,Kids,pogo,Entertainment,-,0,0,1,1,1,Evening,4
1321,User122,122,12,Female,0,Afternoon,0,1,Prg1434,1434,Kids,pogo,Music,-,1,1,0,0,0,Night,5
1322,User122,122,12,Female,0,Afternoon,0,1,Prg1166,1166,Infotainment,Care_World,Nature,-,0,0,1,1,1,Night,3
1323,User122,122,12,Female,0,Afternoon,0,1,Prg1238,1238,Religious,Z_salaam,Magazine_programme,-,0,1,1,1,1,Morning,3
1324,User122,122,12,Female,0,Afternoon,0,1,Prg1384,1384,Movies,HBO,Film/Comedy,-,0,1,0,1,1,Night,4
1325,User122,122,12,Female,0,Afternoon,0,1,Prg1497,1497,Kids,discovery_kids,Music,-,0,1,1,1,1,Evening,1
1326,User122,122,12,Female,0,Afternoon,0,1,Prg1147,1147,Infotainment,National_Geographic_Channel,Space,-,0,0,1,1,1,Afternoon,3
1327,User122,122,12,Female,0,Afternoon,0,1,Prg1333,1333,Music,Zetc,Gameshow,-,1,1,0,1,0,Night,1
1328,User122,122,12,Female,0,Afternoon,0,1,Prg1181,1181,News,Headlines_Today,chat_show,-,0,0,1,0,0,Night,4
1329,User122,122,12,Female,0,Afternoon,0,1,Prg1471,1471,Movies,Star_Movies,Film/Thriller,-,1,0,1,0,0,Morning,3
1330,User122,122,12,Female,0,Afternoon,0,1,Prg1229,1229,Infotainment,National_Geographic_Channel,Space,-,0,0,1,1,1,Evening,3
1331,User123,123,6,Female,0,Afternoon,1,1,Prg1246,1246,News,TV9,Headlines,-,1,1,0,1,0,Afternoon,3
1332,User123,123,6,Female,0,Afternoon,1,1,Prg1071,1071,News,Headlines_Today,Technology,-,1,1,0,1,1,Afternoon,3
1333,User123,123,6,Female,0,Afternoon,1,1,Prg1187,1187,LifeStyle,Good_Times,Cooking,-,0,0,1,1,1,Afternoon,4
1334,User123,123,6,Female,0,Afternoon,1,1,Prg1120,1120,Movies,Sony_Max,Film/Sci-Fi,-,1,0,1,1,1,Night,3
1335,User123,123,6,Female,0,Afternoon,1,1,Prg1333,1333,Music,Zetc,Gameshow,-,1,1,0,1,0,Night,1
1336,User123,123,6,Female,0,Afternoon,1,1,Prg1312,1312,Infotainment,TLC,Nature,-,0,0,1,1,0,Night,5
1337,User123,123,6,Female,0,Afternoon,1,1,Prg1112,1112,Music,zoom,Request,-,0,1,1,1,1,Night,3
1338,User123,123,6,Female,0,Afternoon,1,1,Prg1436,1436,News,N_TV,Interviews,-,1,0,1,1,0,Evening,5
1339,User123,123,6,Female,0,Afternoon,1,1,Prg1072,1072,GEC,Sony,Reality_show,-,0,0,1,1,1,Evening,3
1340,User123,123,6,Female,0,Afternoon,1,1,Prg1044,1044,Sports,DD_sports,martial_Arts,-,1,0,1,1,1,Morning,2
1341,User123,123,6,Female,0,Afternoon,1,1,Prg1349,1349,Sports,Neo_sports,Tennis,-,1,0,1,1,1,Afternoon,1
1342,User123,123,6,Female,0,Afternoon,1,1,Prg1093,1093,Kids,discovery_kids,Education,-,0,1,1,1,1,Evening,3
1343,User123,123,6,Female,0,Afternoon,1,1,Prg1430,1430,GEC,E_Tv,travel,-,0,0,1,0,0,Afternoon,5
1344,User123,123,6,Female,0,Afternoon,1,1,Prg1111,1111,LifeStyle,Turbo,culture,-,0,1,1,1,1,Evening,3
1345,User123,123,6,Female,0,Afternoon,1,1,Prg1261,1261,LifeStyle,Travel_XP,Cooking,-,1,0,1,0,0,Night,3
1346,User124,124,64,male,1,Afternoon,1,0,Prg1260,1260,Sports,Star_sports2,martial_Arts,-,1,0,1,1,1,Morning,3
1347,User124,124,64,male,1,Afternoon,1,0,Prg1360,1360,Kids,pogo,Education,-,0,1,0,0,0,Evening,1
1348,User124,124,64,male,1,Afternoon,1,0,Prg1428,1428,Religious,SVBC,Astrology,-,1,1,0,1,1,Morning,5
1349,User124,124,64,male,1,Afternoon,1,0,Prg1372,1372,Religious,OM,Entertainment,-,1,1,0,1,1,Night,4
1350,User124,124,64,male,1,Afternoon,1,0,Prg1159,1159,Religious,Z_salaam,Magazine_programme,-,0,1,0,0,0,Afternoon,3
1351,User124,124,64,male,1,Afternoon,1,0,Prg1495,1495,Kids,pogo,Animation,-,1,1,0,0,0,Afternoon,2
1352,User124,124,64,male,1,Afternoon,1,0,Prg1084,1084,LifeStyle,Turbo,health_and_well_being,-,1,1,0,1,0,Evening,3
1353,User124,124,64,male,1,Afternoon,1,0,Prg1026,1026,News,TV9,Special_report,-,0,1,1,1,0,Night,2
1354,User124,124,64,male,1,Afternoon,1,0,Prg1408,1408,Sports,Neo_sports,Golf,-,1,0,1,1,0,Afternoon,4
1355,User124,124,64,male,1,Afternoon,1,0,Prg1173,1173,Sports,DD_sports,Tennis,-,0,0,1,1,0,Night,4
1356,User124,124,64,male,1,Afternoon,1,0,Prg1351,1351,Music,M_TV,Filmi,-,1,0,1,1,0,Night,1
1357,User124,124,64,male,1,Afternoon,1,0,Prg1027,1027,Sports,Star_sports2,hockey,-,1,1,1,1,1,Evening,2
1358,User124,124,64,male,1,Afternoon,1,0,Prg1150,1150,LifeStyle,Travel_XP,Cooking,-,0,0,1,1,1,Morning,5
1359,User124,124,64,male,1,Afternoon,1,0,Prg1448,1448,GEC,Fox_Crime,talk_show,-,1,1,1,1,1,Evening,5
1360,User124,124,64,male,1,Afternoon,1,0,Prg1303,1303,Movies,Sony_Max,Film/Sci-Fi,-,0,1,0,1,0,Afternoon,4
1361,User125,125,21,male,1,Morning,1,0,Prg1072,1072,GEC,Sony,Reality_show,-,0,0,1,1,1,Evening,3
1362,User125,125,21,male,1,Morning,1,0,Prg1283,1283,Kids,nikoledian,Entertainment,-,0,1,0,1,1,Night,3
1363,User125,125,21,male,1,Morning,1,0,Prg1117,1117,LifeStyle,Good_Times,culture,-,0,0,1,1,0,Night,3
1364,User125,125,21,male,1,Morning,1,0,Prg1134,1134,Kids,discovery_kids,Music,-,1,1,0,0,0,Morning,3
1365,User125,125,21,male,1,Morning,1,0,Prg1305,1305,Movies,Movies_Now,Film/Sci-Fi,-,1,0,1,1,0,Afternoon,4
1366,User125,125,21,male,1,Morning,1,0,Prg1095,1095,News,TV9,Interviews,-,1,0,1,0,0,Morning,3
1367,User125,125,21,male,1,Morning,1,0,Prg1428,1428,Religious,SVBC,Astrology,-,1,1,0,1,1,Morning,5
1368,User125,125,21,male,1,Morning,1,0,Prg1077,1077,Kids,nikoledian,Film/Telefilm,-,1,1,1,1,0,Night,3
1369,User125,125,21,male,1,Morning,1,0,Prg1127,1127,Music,zoom,Telelost,-,1,1,0,1,1,Morning,5
1370,User125,125,21,male,1,Morning,1,0,Prg1064,1064,Religious,sanskaar,chat_show,-,0,0,1,1,1,Morning,1
1371,User125,125,21,male,1,Morning,1,0,Prg1055,1055,LifeStyle,TLC,Cooking,-,0,0,1,0,0,Afternoon,1
1372,User125,125,21,male,1,Morning,1,0,Prg1224,1224,Movies,Movies_Now,Film/Action,-,1,0,1,1,1,Evening,3
1373,User125,125,21,male,1,Morning,1,0,Prg1333,1333,Music,Zetc,Gameshow,-,1,1,0,1,0,Night,1
1374,User125,125,21,male,1,Morning,1,0,Prg1364,1364,Kids,nikoledian,Education,-,0,1,0,1,0,Night,1
1375,User125,125,21,male,1,Morning,1,0,Prg1336,1336,Infotainment,National_Geographic_Channel,Factual_entertainment,-,0,0,1,1,0,Night,1
1376,User126,126,38,Female,1,Night,0,1,Prg1230,1230,Kids,discovery_kids,Film/Telefilm,-,0,1,0,1,1,Evening,3
1377,User126,126,38,Female,1,Night,0,1,Prg1081,1081,LifeStyle,TLC,culture,-,0,0,1,1,1,Evening,3
1378,User126,126,38,Female,1,Night,0,1,Prg1074,1074,Sports,Neo_sports,badminton,-,1,0,1,0,0,Morning,3
1379,User126,126,38,Female,1,Night,0,1,Prg1223,1223,Religious,TTD,chat_show,-,1,1,0,1,1,Morning,3
1380,User126,126,38,Female,1,Night,0,1,Prg1152,1152,News,CNN_IBN,Headlines,-,0,0,1,1,0,Morning,3
1381,User126,126,38,Female,1,Night,0,1,Prg1341,1341,Kids,nikoledian,Film/Telefilm,-,0,1,1,0,0,Afternoon,1
1382,User126,126,38,Female,1,Night,0,1,Prg1143,1143,Infotainment,Discovery_Channel,Astrology,-,0,0,1,1,1,Afternoon,3
1383,User126,126,38,Female,1,Night,0,1,Prg1328,1328,LifeStyle,Good_Times,fashion,-,1,0,1,1,0,Morning,1
1384,User126,126,38,Female,1,Night,0,1,Prg1488,1488,Religious,OM,Events/festival,-,0,1,1,0,0,Night,2
1385,User126,126,38,Female,1,Night,0,1,Prg1487,1487,Movies,Sony_Max,Film/Drama,-,0,0,1,0,0,Afternoon,2
1386,User126,126,38,Female,1,Night,0,1,Prg1152,1152,News,CNN_IBN,Headlines,-,0,0,1,1,0,Morning,3
1387,User126,126,38,Female,1,Night,0,1,Prg1420,1420,Sports,Star_HD,badminton,-,1,1,1,0,0,Morning,4
1388,User126,126,38,Female,1,Night,0,1,Prg1451,1451,News,Headlines_Today,Technology,-,1,1,0,1,1,Morning,5
1389,User126,126,38,Female,1,Night,0,1,Prg1033,1033,Infotainment,Animal_planet,Technology,-,0,1,0,1,0,Evening,2
1390,User126,126,38,Female,1,Night,0,1,Prg1274,1274,Kids,nikoledian,Music,-,1,1,0,1,0,Morning,3
1391,User127,127,6,Female,0,Morning,0,1,Prg1073,1073,Movies,Maa_Movies,Film/Thriller,-,1,0,1,1,1,Morning,3
1392,User127,127,6,Female,0,Morning,0,1,Prg1252,1252,Movies,Maa_Movies,Film/Drama,-,1,1,0,1,0,Evening,3
1393,User127,127,6,Female,0,Morning,0,1,Prg1233,1233,Kids,discovery_kids,Music,-,0,1,0,1,0,Afternoon,3
1394,User127,127,6,Female,0,Morning,0,1,Prg1148,1148,GEC,AXN,Comedy,-,0,1,0,1,0,Morning,3
1395,User127,127,6,Female,0,Morning,0,1,Prg1135,1135,GEC,Comedy_Central,travel,-,0,1,1,1,0,Evening,4
1396,User127,127,6,Female,0,Morning,0,1,Prg1352,1352,News,BBC_NEWS,Interviews,-,0,0,1,1,0,Afternoon,1
1397,User127,127,6,Female,0,Morning,0,1,Prg1175,1175,Movies,Z_Cinema,Film/Comedy,-,1,0,1,1,0,Night,4
1398,User127,127,6,Female,0,Morning,0,1,Prg1330,1330,News,TV5,Special_report,-,0,1,0,1,0,Night,1
1399,User127,127,6,Female,0,Morning,0,1,Prg1153,1153,Music,B4U,Consumer,-,1,0,1,1,0,Night,3
1400,User127,127,6,Female,0,Morning,0,1,Prg1299,1299,Infotainment,Telebrands,Technology,-,0,1,1,1,0,Afternoon,3
1401,User127,127,6,Female,0,Morning,0,1,Prg1027,1027,Sports,Star_sports2,hockey,-,1,1,1,1,1,Evening,2
1402,User127,127,6,Female,0,Morning,0,1,Prg1380,1380,News,TV5,talk_show,-,1,0,1,1,1,Evening,4
1403,User127,127,6,Female,0,Morning,0,1,Prg1247,1247,GEC,Star_Plus,Reality_show,-,1,0,1,1,1,Evening,3
1404,User127,127,6,Female,0,Morning,0,1,Prg1376,1376,Religious,bhakthi,Entertainment,-,1,1,1,1,1,Night,4
1405,User127,127,6,Female,0,Morning,0,1,Prg1056,1056,Sports,DD_sports,cricket,-,1,0,1,0,0,Afternoon,1
1406,User128,128,33,Female,0,Night,0,1,Prg1072,1072,GEC,Sony,Reality_show,-,0,0,1,1,1,Evening,3
1407,User128,128,33,Female,0,Night,0,1,Prg1051,1051,Kids,nikoledian,Animation,-,0,1,0,1,1,Morning,3
1408,User128,128,33,Female,0,Night,0,1,Prg1434,1434,Kids,pogo,Music,-,1,1,0,0,0,Night,5
1409,User128,128,33,Female,0,Night,0,1,Prg1367,1367,Sports,Sony_six,martial_Arts,-,0,0,1,0,0,Afternoon,1
1410,User128,128,33,Female,0,Night,0,1,Prg1460,1460,Movies,Sony_pix,Film/Animation,-,1,1,1,1,0,Morning,5
1411,User128,128,33,Female,0,Night,0,1,Prg1193,1193,Kids,hungama,Education,-,1,0,1,1,1,Night,4
1412,User128,128,33,Female,0,Night,0,1,Prg1385,1385,Music,B4U,drama,-,0,1,1,0,0,Evening,4
1413,User128,128,33,Female,0,Night,0,1,Prg1270,1270,Music,Gemini_Music,Request,-,0,1,1,1,1,Night,3
1414,User128,128,33,Female,0,Night,0,1,Prg1108,1108,Religious,OM,chat_show,-,1,1,0,0,0,Morning,3
1415,User128,128,33,Female,0,Night,0,1,Prg1193,1193,Kids,hungama,Education,-,1,0,1,1,1,Night,4
1416,User128,128,33,Female,0,Night,0,1,Prg1021,1021,Music,Zetc,Request,-,1,1,1,1,1,Evening,2
1417,User128,128,33,Female,0,Night,0,1,Prg1277,1277,LifeStyle,TLC,fashion,-,0,0,1,1,1,Evening,3
1418,User128,128,33,Female,0,Night,0,1,Prg1184,1184,Music,zoom,Request,-,1,0,1,1,1,Afternoon,4
